DEPT,NPHI_ED,CALI,PHIE:1,NEUT,SP:1,SWE,RES,RHOB:1,VSH,PHIE:2,GR,SP:2,RHOB:2,Well
4389.0,0.256,15.04,0.125,53.3,27.06,1.0,1.96,2.281,0.985714,0.125,69.0,27.06,2.281,Project_well_logs/TMG-1-logs
4390.0,0.261,14.97,0.157,40.5,28.21,1.0,2.08,2.25,0.948571,0.157,66.4,28.21,2.25,Project_well_logs/TMG-1-logs
4391.0,0.276,14.93,0.103,3.3,29.32,1.0,1.96,2.239,1.0,0.103,76.22,29.32,2.239,Project_well_logs/TMG-1-logs
4392.0,0.287,14.92,0.081,78.8,30.24,1.0,1.74,2.25,1.0,0.081,77.96,30.24,2.25,Project_well_logs/TMG-1-logs
4393.0,0.294,14.88,0.072,63.2,30.94,1.0,1.56,2.239,1.0,0.072,79.52,30.94,2.239,Project_well_logs/TMG-1-logs
4394.0,0.294,14.84,0.061,62.6,28.46,1.0,1.48,2.25,1.0,0.061,80.43,28.46,2.25,Project_well_logs/TMG-1-logs
4395.0,0.293,14.82,0.068,64.9,27.23,1.0,1.42,2.238,1.0,0.068,81.53,27.23,2.238,Project_well_logs/TMG-1-logs
4396.0,0.294,14.81,0.083,62.9,26.04,1.0,1.37,2.213,1.0,0.083,82.39,26.04,2.213,Project_well_logs/TMG-1-logs
4397.0,0.301,14.77,0.085,47.9,25.52,1.0,1.32,2.21,1.0,0.085,80.4,25.52,2.21,Project_well_logs/TMG-1-logs
4398.0,0.302,14.73,0.079,44.8,25.19,1.0,1.26,2.222,1.0,0.079,79.84,25.19,2.222,Project_well_logs/TMG-1-logs
4399.0,0.301,14.72,0.086,47.0,24.69,1.0,1.25,2.214,1.0,0.086,79.66,24.69,2.214,Project_well_logs/TMG-1-logs
4400.0,0.298,14.69,0.088,54.3,24.61,1.0,1.25,2.214,1.0,0.088,79.47,24.61,2.214,Project_well_logs/TMG-1-logs
4401.0,0.295,14.67,0.101,59.9,24.49,1.0,1.26,2.211,1.0,0.101,78.39,24.49,2.211,Project_well_logs/TMG-1-logs
4402.0,0.292,14.67,0.108,67.3,24.23,1.0,1.27,2.22,1.0,0.108,76.99,24.23,2.22,Project_well_logs/TMG-1-logs
4403.0,0.284,14.68,0.096,84.5,22.89,1.0,1.43,2.221,1.0,0.096,78.21,22.89,2.221,Project_well_logs/TMG-1-logs
4404.0,0.282,14.71,0.092,89.0,22.4,1.0,1.48,2.209,1.0,0.092,79.37,22.4,2.209,Project_well_logs/TMG-1-logs
4405.0,0.286,14.75,0.105,80.3,21.92,1.0,1.52,2.212,1.0,0.105,77.89,21.92,2.212,Project_well_logs/TMG-1-logs
4406.0,0.296,14.83,0.113,58.2,21.74,1.0,1.58,2.199,1.0,0.113,77.85,21.74,2.199,Project_well_logs/TMG-1-logs
4407.0,0.3,14.82,0.117,49.6,22.26,1.0,1.6,2.187,1.0,0.117,78.21,22.26,2.187,Project_well_logs/TMG-1-logs
4408.0,0.303,14.75,0.111,42.5,23.43,1.0,1.59,2.203,1.0,0.111,77.86,23.43,2.203,Project_well_logs/TMG-1-logs
4409.0,0.306,14.85,0.103,37.3,24.15,1.0,1.57,2.193,1.0,0.103,79.27,24.15,2.193,Project_well_logs/TMG-1-logs
4410.0,0.301,14.89,0.084,47.5,24.49,1.0,1.5,2.211,1.0,0.084,81.48,24.49,2.211,Project_well_logs/TMG-1-logs
4411.0,0.298,14.89,0.073,54.6,24.28,1.0,1.44,2.23,1.0,0.073,82.77,24.28,2.23,Project_well_logs/TMG-1-logs
4412.0,0.294,14.84,0.144,62.7,23.9,1.0,1.41,2.228,1.0,0.144,71.37,23.9,2.228,Project_well_logs/TMG-1-logs
4413.0,0.3,14.64,0.176,49.7,23.46,1.0,1.41,2.197,0.986143,0.176,69.03,23.46,2.197,Project_well_logs/TMG-1-logs
4414.0,0.297,14.46,0.169,55.3,23.09,1.0,1.41,2.211,0.982286,0.169,68.76,23.09,2.211,Project_well_logs/TMG-1-logs
4415.0,0.301,14.35,0.164,47.4,22.87,1.0,1.42,2.199,1.0,0.164,70.92,22.87,2.199,Project_well_logs/TMG-1-logs
4416.0,0.306,14.24,0.152,36.0,22.77,1.0,1.43,2.22,1.0,0.152,70.84,22.77,2.22,Project_well_logs/TMG-1-logs
4417.0,0.301,14.22,0.153,46.5,22.81,1.0,1.43,2.228,0.996571,0.153,69.76,22.81,2.228,Project_well_logs/TMG-1-logs
4418.0,0.299,14.24,0.164,52.0,22.93,1.0,1.45,2.22,0.979714,0.164,68.58,22.93,2.22,Project_well_logs/TMG-1-logs
4419.0,0.3,14.36,0.173,49.7,23.27,1.0,1.45,2.209,0.973571,0.173,68.15,23.27,2.209,Project_well_logs/TMG-1-logs
4420.0,0.31,14.44,0.178,29.1,24.05,1.0,1.45,2.184,1.0,0.178,70.07,24.05,2.184,Project_well_logs/TMG-1-logs
4421.0,0.316,14.31,0.169,16.3,24.29,1.0,1.43,2.192,1.0,0.169,70.88,24.29,2.192,Project_well_logs/TMG-1-logs
4422.0,0.319,13.89,0.159,10.2,24.21,1.0,1.42,2.215,1.0,0.159,70.23,24.21,2.215,Project_well_logs/TMG-1-logs
4423.0,0.316,13.36,0.172,16.5,24.1,1.0,1.4,2.205,0.982143,0.172,68.75,24.1,2.205,Project_well_logs/TMG-1-logs
4424.0,0.313,12.7,0.17,21.0,23.85,1.0,1.4,2.217,0.967857,0.17,67.75,23.85,2.217,Project_well_logs/TMG-1-logs
4425.0,0.313,12.35,0.159,21.0,23.49,1.0,1.39,2.231,0.975143,0.159,68.26,23.49,2.231,Project_well_logs/TMG-1-logs
4426.0,0.316,12.38,0.167,16.2,23.19,1.0,1.4,2.204,0.997428,0.167,69.82,23.19,2.204,Project_well_logs/TMG-1-logs
4427.0,0.318,12.47,0.144,10.9,23.04,1.0,1.4,2.225,1.0,0.144,71.69,23.04,2.225,Project_well_logs/TMG-1-logs
4428.0,0.317,12.47,0.147,14.3,23.09,1.0,1.41,2.21,1.0,0.147,72.7,23.09,2.21,Project_well_logs/TMG-1-logs
4429.0,0.314,12.47,0.159,20.3,23.34,1.0,1.42,2.202,1.0,0.159,71.47,23.34,2.202,Project_well_logs/TMG-1-logs
4430.0,0.31,12.48,0.161,29.1,23.91,1.0,1.42,2.214,0.999714,0.161,69.98,23.91,2.214,Project_well_logs/TMG-1-logs
4431.0,0.305,12.49,0.144,37.9,24.88,1.0,1.43,2.229,1.0,0.144,71.27,24.88,2.229,Project_well_logs/TMG-1-logs
4432.0,0.308,12.32,0.141,31.3,24.94,1.0,1.43,2.231,1.0,0.141,71.54,24.94,2.231,Project_well_logs/TMG-1-logs
4433.0,0.313,12.44,0.167,22.2,24.49,1.0,1.44,2.199,1.0,0.167,70.43,24.49,2.199,Project_well_logs/TMG-1-logs
4434.0,0.315,12.45,0.169,17.3,23.77,1.0,1.44,2.219,0.967,0.169,67.69,23.77,2.219,Project_well_logs/TMG-1-logs
4435.0,0.317,12.38,0.158,14.6,23.04,1.0,1.43,2.248,0.948571,0.158,66.4,23.04,2.248,Project_well_logs/TMG-1-logs
4436.0,0.317,12.4,0.173,13.4,22.37,1.0,1.42,2.215,0.962571,0.173,67.38,22.37,2.215,Project_well_logs/TMG-1-logs
4437.0,0.317,12.5,0.197,14.2,22.26,1.0,1.39,2.192,0.930857,0.197,65.16,22.26,2.192,Project_well_logs/TMG-1-logs
4438.0,0.315,12.51,0.203,16.7,22.78,1.0,1.35,2.222,0.836857,0.203,58.58,22.78,2.222,Project_well_logs/TMG-1-logs
4439.0,0.313,12.58,0.197,22.0,24.22,1.0,1.3,2.233,0.836,0.197,58.52,24.22,2.233,Project_well_logs/TMG-1-logs
4440.0,0.31,12.72,0.19,28.7,24.24,1.0,1.34,2.217,0.902429,0.19,63.17,24.24,2.217,Project_well_logs/TMG-1-logs
4441.0,0.307,12.83,0.152,34.6,23.95,1.0,1.44,2.266,0.932857,0.152,65.3,23.95,2.266,Project_well_logs/TMG-1-logs
4442.0,0.3,12.98,0.124,49.1,23.72,1.0,1.57,2.297,0.960286,0.124,67.22,23.72,2.297,Project_well_logs/TMG-1-logs
4443.0,0.283,12.73,0.105,86.6,23.72,1.0,1.68,2.316,0.982571,0.105,68.78,23.72,2.316,Project_well_logs/TMG-1-logs
4444.0,0.271,12.63,0.098,14.7,23.81,1.0,1.81,2.312,1.0,0.098,70.58,23.81,2.312,Project_well_logs/TMG-1-logs
4445.0,0.264,12.61,0.083,31.7,23.93,1.0,1.94,2.319,1.0,0.083,72.29,23.93,2.319,Project_well_logs/TMG-1-logs
4446.0,0.256,12.59,0.1,52.6,25.22,1.0,2.1,2.319,0.991286,0.1,69.39,25.22,2.319,Project_well_logs/TMG-1-logs
4447.0,0.249,12.57,0.099,69.8,26.2,1.0,2.23,2.338,0.962429,0.099,67.37,26.2,2.338,Project_well_logs/TMG-1-logs
4448.0,0.246,12.58,0.125,77.3,27.55,1.0,2.3,2.316,0.920428,0.125,64.43,27.55,2.316,Project_well_logs/TMG-1-logs
4449.0,0.248,12.58,0.139,74.2,30.45,1.0,2.25,2.305,0.894857,0.139,62.64,30.45,2.305,Project_well_logs/TMG-1-logs
4450.0,0.255,12.58,0.143,55.4,32.45,1.0,2.03,2.293,0.908571,0.143,63.6,32.45,2.293,Project_well_logs/TMG-1-logs
4451.0,0.262,12.58,0.152,37.8,33.41,1.0,1.82,2.269,0.927,0.152,64.89,33.41,2.269,Project_well_logs/TMG-1-logs
4452.0,0.268,12.58,0.148,23.5,33.48,1.0,1.71,2.262,0.952714,0.148,66.69,33.48,2.262,Project_well_logs/TMG-1-logs
4453.0,0.266,12.58,0.129,26.9,33.17,1.0,1.65,2.277,0.982286,0.129,68.76,33.17,2.277,Project_well_logs/TMG-1-logs
4454.0,0.267,12.58,0.125,24.2,32.06,1.0,1.61,2.266,1.0,0.125,70.71,32.06,2.266,Project_well_logs/TMG-1-logs
4455.0,0.282,12.58,0.115,89.6,29.96,1.0,1.58,2.232,1.0,0.115,75.27,29.96,2.232,Project_well_logs/TMG-1-logs
4456.0,0.281,12.59,0.104,91.7,28.24,1.0,1.58,2.222,1.0,0.104,77.3,28.24,2.222,Project_well_logs/TMG-1-logs
4457.0,0.277,12.62,0.086,2.0,27.11,1.0,1.6,2.219,1.0,0.086,79.36,27.11,2.219,Project_well_logs/TMG-1-logs
4458.0,0.272,12.67,0.073,12.8,26.05,1.0,1.65,2.229,1.0,0.073,81.94,26.05,2.229,Project_well_logs/TMG-1-logs
4459.0,0.27,12.67,0.071,18.0,25.21,1.0,1.74,2.233,1.0,0.071,84.28,25.21,2.233,Project_well_logs/TMG-1-logs
4460.0,0.269,12.64,0.075,19.3,25.85,1.0,1.83,2.227,1.0,0.075,85.2,25.85,2.227,Project_well_logs/TMG-1-logs
4461.0,0.278,12.62,0.081,99.5,27.72,1.0,1.94,2.216,1.0,0.081,84.39,27.72,2.216,Project_well_logs/TMG-1-logs
4462.0,0.288,12.55,0.096,75.8,27.97,1.0,2.01,2.192,1.0,0.096,82.27,27.97,2.192,Project_well_logs/TMG-1-logs
4463.0,0.299,12.6,0.139,51.5,27.96,1.0,1.94,2.168,1.0,0.139,77.06,27.96,2.168,Project_well_logs/TMG-1-logs
4464.0,0.304,13.2,0.152,41.6,27.87,1.0,1.82,2.18,1.0,0.152,74.47,27.87,2.18,Project_well_logs/TMG-1-logs
4465.0,0.305,12.47,0.174,39.8,27.61,1.0,1.69,2.166,1.0,0.174,72.61,27.61,2.166,Project_well_logs/TMG-1-logs
4466.0,0.3,12.1,0.175,50.2,27.01,1.0,1.55,2.162,1.0,0.175,72.86,27.01,2.162,Project_well_logs/TMG-1-logs
4467.0,0.288,12.12,0.164,76.6,26.0,1.0,1.47,2.184,1.0,0.164,72.4,26.0,2.184,Project_well_logs/TMG-1-logs
4468.0,0.283,12.06,0.156,87.7,25.08,1.0,1.45,2.214,1.0,0.156,70.78,25.08,2.214,Project_well_logs/TMG-1-logs
4469.0,0.283,12.14,0.156,88.1,24.51,1.0,1.47,2.228,0.99,0.156,69.3,24.51,2.228,Project_well_logs/TMG-1-logs
4470.0,0.287,12.09,0.161,78.1,24.35,1.0,1.57,2.236,0.962571,0.161,67.38,24.35,2.236,Project_well_logs/TMG-1-logs
4471.0,0.289,12.14,0.165,74.1,24.39,1.0,1.67,2.238,0.946,0.165,66.22,24.39,2.238,Project_well_logs/TMG-1-logs
4472.0,0.287,12.07,0.177,78.0,24.53,1.0,1.72,2.224,0.934714,0.177,65.43,24.53,2.224,Project_well_logs/TMG-1-logs
4473.0,0.283,12.1,0.175,86.3,24.84,1.0,1.63,2.22,0.947428,0.175,66.32,24.84,2.22,Project_well_logs/TMG-1-logs
4474.0,0.283,12.06,0.157,87.5,24.97,1.0,1.56,2.234,0.976857,0.157,68.38,24.97,2.234,Project_well_logs/TMG-1-logs
4475.0,0.287,12.11,0.138,77.5,24.6,1.0,1.49,2.239,1.0,0.138,71.26,24.6,2.239,Project_well_logs/TMG-1-logs
4476.0,0.29,12.04,0.132,70.4,24.02,1.0,1.46,2.245,1.0,0.132,71.66,24.02,2.245,Project_well_logs/TMG-1-logs
4477.0,0.29,11.97,0.136,71.6,23.22,1.0,1.46,2.254,1.0,0.136,70.01,23.22,2.254,Project_well_logs/TMG-1-logs
4478.0,0.286,11.95,0.146,81.4,22.52,1.0,1.48,2.252,0.977571,0.146,68.43,22.52,2.252,Project_well_logs/TMG-1-logs
4479.0,0.277,12.0,0.13,2.1,22.08,1.0,1.51,2.274,0.983429,0.13,68.84,22.08,2.274,Project_well_logs/TMG-1-logs
4480.0,0.271,11.96,0.116,15.8,21.74,1.0,1.58,2.283,1.0,0.116,70.39,21.74,2.283,Project_well_logs/TMG-1-logs
4481.0,0.267,11.93,0.131,24.3,22.02,1.0,1.68,2.219,1.0,0.131,74.23,22.02,2.219,Project_well_logs/TMG-1-logs
4482.0,0.265,11.93,0.13,29.1,23.06,1.0,1.79,2.153,1.0,0.13,77.13,23.06,2.153,Project_well_logs/TMG-1-logs
4483.0,0.265,11.96,0.109,28.9,24.21,1.0,1.94,2.131,1.0,0.109,84.57,24.21,2.131,Project_well_logs/TMG-1-logs
4484.0,0.27,11.95,0.116,16.9,27.21,1.0,2.11,2.116,1.0,0.116,97.13,27.21,2.116,Project_well_logs/TMG-1-logs
4485.0,0.273,11.86,0.121,9.3,30.44,1.0,2.26,2.106,1.0,0.121,100.69,30.44,2.106,Project_well_logs/TMG-1-logs
4486.0,0.273,11.87,0.113,10.7,35.54,1.0,2.45,2.13,1.0,0.113,101.35,35.54,2.13,Project_well_logs/TMG-1-logs
4487.0,0.266,11.82,0.105,27.5,38.77,1.0,2.68,2.143,1.0,0.105,97.94,38.77,2.143,Project_well_logs/TMG-1-logs
4488.0,0.261,11.8,0.105,40.0,44.35,1.0,2.85,2.137,1.0,0.105,89.36,44.35,2.137,Project_well_logs/TMG-1-logs
4489.0,0.257,11.8,0.107,49.1,48.14,1.0,2.97,2.126,1.0,0.107,83.77,48.14,2.126,Project_well_logs/TMG-1-logs
4490.0,0.253,11.8,0.115,59.0,51.3,1.0,3.05,2.142,1.0,0.115,78.6,51.3,2.142,Project_well_logs/TMG-1-logs
4491.0,0.249,11.78,0.153,71.2,53.5,1.0,3.07,2.168,1.0,0.153,72.39,53.5,2.168,Project_well_logs/TMG-1-logs
4492.0,0.243,11.76,0.137,86.2,55.16,1.0,3.05,2.183,1.0,0.137,73.75,55.16,2.183,Project_well_logs/TMG-1-logs
4493.0,0.245,11.75,0.148,81.2,55.17,1.0,2.97,2.17,1.0,0.148,72.84,55.17,2.17,Project_well_logs/TMG-1-logs
4494.0,0.247,11.74,0.165,75.1,54.85,1.0,2.89,2.159,1.0,0.165,70.87,54.85,2.159,Project_well_logs/TMG-1-logs
4495.0,0.243,11.75,0.166,85.6,54.4,1.0,2.81,2.156,1.0,0.166,70.45,54.4,2.156,Project_well_logs/TMG-1-logs
4496.0,0.239,11.75,0.158,97.1,53.95,1.0,2.75,2.156,1.0,0.158,71.57,53.95,2.156,Project_well_logs/TMG-1-logs
4497.0,0.238,11.77,0.159,98.2,53.48,1.0,2.71,2.152,1.0,0.159,71.51,53.48,2.152,Project_well_logs/TMG-1-logs
4498.0,0.249,11.86,0.19,70.8,52.93,1.0,2.69,2.129,0.975143,0.19,68.26,52.93,2.129,Project_well_logs/TMG-1-logs
4499.0,0.256,11.72,0.2,51.8,52.38,1.0,2.68,2.135,0.947714,0.2,66.34,52.38,2.135,Project_well_logs/TMG-1-logs
4500.0,0.258,11.83,0.2,48.2,51.72,1.0,2.69,2.158,0.926571,0.2,64.86,51.72,2.158,Project_well_logs/TMG-1-logs
4501.0,0.257,11.9,0.195,49.9,50.79,1.0,2.73,2.208,0.906,0.195,63.42,50.79,2.208,Project_well_logs/TMG-1-logs
4502.0,0.249,11.68,0.189,71.0,51.17,1.0,2.77,2.21,0.921429,0.189,64.5,51.17,2.21,Project_well_logs/TMG-1-logs
4503.0,0.244,11.64,0.151,82.6,52.43,1.0,2.82,2.214,1.0,0.151,71.62,52.43,2.214,Project_well_logs/TMG-1-logs
4504.0,0.243,12.97,0.122,87.4,53.65,1.0,2.8,2.242,1.0,0.122,73.46,53.65,2.242,Project_well_logs/TMG-1-logs
4505.0,0.252,13.56,0.107,63.2,54.63,1.0,2.69,2.25,1.0,0.107,74.87,54.63,2.25,Project_well_logs/TMG-1-logs
4506.0,0.269,12.77,0.122,19.5,54.53,1.0,2.48,2.246,1.0,0.122,73.17,54.53,2.246,Project_well_logs/TMG-1-logs
4507.0,0.283,12.36,0.145,87.5,53.62,1.0,2.24,2.231,1.0,0.145,70.83,53.62,2.231,Project_well_logs/TMG-1-logs
4508.0,0.287,12.19,0.147,78.5,51.74,1.0,2.06,2.209,1.0,0.147,72.63,51.74,2.209,Project_well_logs/TMG-1-logs
4509.0,0.289,12.03,0.125,73.0,48.39,1.0,1.88,2.216,1.0,0.125,75.17,48.39,2.216,Project_well_logs/TMG-1-logs
4510.0,0.292,12.15,0.114,66.7,33.73,1.0,1.75,2.226,1.0,0.114,75.84,33.73,2.226,Project_well_logs/TMG-1-logs
4511.0,0.299,11.98,0.133,51.8,30.27,1.0,1.64,2.213,1.0,0.133,74.45,30.27,2.213,Project_well_logs/TMG-1-logs
4512.0,0.301,11.91,0.151,47.9,27.99,1.0,1.53,2.213,1.0,0.151,71.69,27.99,2.213,Project_well_logs/TMG-1-logs
4513.0,0.299,12.07,0.164,50.7,26.72,1.0,1.44,2.224,0.974,0.164,68.18,26.72,2.224,Project_well_logs/TMG-1-logs
4514.0,0.296,12.05,0.167,57.1,25.76,1.0,1.36,2.213,0.983857,0.167,68.87,25.76,2.213,Project_well_logs/TMG-1-logs
4515.0,0.294,12.11,0.157,62.6,24.77,1.0,1.31,2.212,1.0,0.157,70.75,24.77,2.212,Project_well_logs/TMG-1-logs
4516.0,0.298,12.18,0.141,54.0,24.13,1.0,1.28,2.215,1.0,0.141,73.13,24.13,2.215,Project_well_logs/TMG-1-logs
4517.0,0.303,12.07,0.129,43.4,23.45,1.0,1.26,2.219,1.0,0.129,74.42,23.45,2.219,Project_well_logs/TMG-1-logs
4518.0,0.307,12.08,0.12,34.6,22.64,1.0,1.25,2.23,1.0,0.12,74.78,22.64,2.23,Project_well_logs/TMG-1-logs
4519.0,0.309,12.07,0.123,30.7,21.88,1.0,1.24,2.234,1.0,0.123,74.01,21.88,2.234,Project_well_logs/TMG-1-logs
4520.0,0.305,12.01,0.143,38.8,21.03,1.0,1.23,2.22,1.0,0.143,72.34,21.03,2.22,Project_well_logs/TMG-1-logs
4521.0,0.301,11.97,0.149,46.9,20.17,1.0,1.23,2.22,1.0,0.149,71.28,20.17,2.22,Project_well_logs/TMG-1-logs
4522.0,0.299,11.89,0.148,52.7,20.3,1.0,1.24,2.224,1.0,0.148,71.02,20.3,2.224,Project_well_logs/TMG-1-logs
4523.0,0.301,11.88,0.154,48.4,21.32,1.0,1.24,2.21,1.0,0.154,71.43,21.32,2.21,Project_well_logs/TMG-1-logs
4524.0,0.303,11.85,0.144,43.2,21.52,1.0,1.26,2.213,1.0,0.144,72.74,21.52,2.213,Project_well_logs/TMG-1-logs
4525.0,0.299,11.95,0.125,50.4,21.44,1.0,1.29,2.229,1.0,0.125,74.17,21.44,2.229,Project_well_logs/TMG-1-logs
4526.0,0.291,12.06,0.118,69.2,21.14,1.0,1.34,2.227,1.0,0.118,75.3,21.14,2.227,Project_well_logs/TMG-1-logs
4527.0,0.286,12.16,0.115,80.2,20.69,1.0,1.39,2.228,1.0,0.115,75.6,20.69,2.228,Project_well_logs/TMG-1-logs
4528.0,0.287,12.17,0.143,77.6,19.97,1.0,1.47,2.212,1.0,0.143,72.98,19.97,2.212,Project_well_logs/TMG-1-logs
4529.0,0.291,12.3,0.138,69.5,19.92,1.0,1.6,2.239,1.0,0.138,71.27,19.92,2.239,Project_well_logs/TMG-1-logs
4530.0,0.294,12.42,0.14,63.1,31.91,1.0,1.72,2.24,1.0,0.14,70.79,31.91,2.24,Project_well_logs/TMG-1-logs
4531.0,0.288,12.32,0.134,75.4,34.47,1.0,1.83,2.24,1.0,0.134,71.73,34.47,2.24,Project_well_logs/TMG-1-logs
4532.0,0.28,12.18,0.119,93.1,37.04,1.0,1.77,2.256,1.0,0.119,72.62,37.04,2.256,Project_well_logs/TMG-1-logs
4533.0,0.273,12.21,0.116,9.4,40.56,1.0,1.62,2.258,1.0,0.116,72.89,40.56,2.258,Project_well_logs/TMG-1-logs
4534.0,0.268,12.13,0.147,21.6,42.59,1.0,1.51,2.235,1.0,0.147,70.17,42.59,2.235,Project_well_logs/TMG-1-logs
4535.0,0.262,12.08,0.2,38.0,43.58,1.0,1.51,2.136,0.955286,0.2,66.87,43.58,2.136,Project_well_logs/TMG-1-logs
4536.0,0.253,12.11,0.217,60.9,43.83,1.0,1.54,2.087,0.940429,0.217,65.83,43.83,2.087,Project_well_logs/TMG-1-logs
4537.0,0.236,12.09,0.188,4.1,43.7,1.0,1.64,2.106,0.985714,0.188,69.0,43.7,2.106,Project_well_logs/TMG-1-logs
4538.0,0.229,11.57,0.148,24.7,43.4,1.0,1.79,2.152,1.0,0.148,72.72,43.4,2.152,Project_well_logs/TMG-1-logs
4539.0,0.231,11.5,0.139,18.2,43.07,1.0,2.05,2.133,1.0,0.139,74.95,43.07,2.133,Project_well_logs/TMG-1-logs
4540.0,0.247,11.53,0.149,74.5,42.77,1.0,2.32,2.119,1.0,0.149,75.15,42.77,2.119,Project_well_logs/TMG-1-logs
4541.0,0.256,11.58,0.162,52.5,43.45,1.0,2.82,2.119,1.0,0.162,74.02,43.45,2.119,Project_well_logs/TMG-1-logs
4542.0,0.258,11.56,0.156,46.1,46.96,1.0,3.09,2.134,1.0,0.156,74.27,46.96,2.134,Project_well_logs/TMG-1-logs
4543.0,0.252,11.57,0.137,61.3,60.36,1.0,3.01,2.164,1.0,0.137,75.1,60.36,2.164,Project_well_logs/TMG-1-logs
4544.0,0.237,11.69,0.129,2.8,65.11,1.0,2.73,2.153,1.0,0.129,75.74,65.11,2.153,Project_well_logs/TMG-1-logs
4545.0,0.237,11.74,0.133,2.0,71.71,1.0,2.53,2.157,1.0,0.133,75.04,71.71,2.157,Project_well_logs/TMG-1-logs
4546.0,0.239,11.79,0.14,97.4,74.67,1.0,2.41,2.16,1.0,0.14,73.99,74.67,2.16,Project_well_logs/TMG-1-logs
4547.0,0.232,11.73,0.141,15.6,76.11,1.0,2.34,2.156,1.0,0.141,73.69,76.11,2.156,Project_well_logs/TMG-1-logs
4548.0,0.228,11.87,0.119,28.3,76.89,1.0,2.31,2.172,1.0,0.119,75.68,76.89,2.172,Project_well_logs/TMG-1-logs
4549.0,0.229,11.92,0.094,23.0,76.9,1.0,2.29,2.177,1.0,0.094,78.44,76.9,2.177,Project_well_logs/TMG-1-logs
4550.0,0.232,12.0,0.077,15.8,76.39,1.0,2.3,2.183,1.0,0.077,80.51,76.39,2.183,Project_well_logs/TMG-1-logs
4551.0,0.236,12.17,0.079,4.6,76.12,1.0,2.31,2.181,1.0,0.079,80.75,76.12,2.181,Project_well_logs/TMG-1-logs
4552.0,0.24,12.18,0.092,93.3,76.11,1.0,2.3,2.169,1.0,0.092,79.41,76.11,2.169,Project_well_logs/TMG-1-logs
4553.0,0.247,12.19,0.155,74.6,76.19,1.0,2.3,2.181,1.0,0.155,71.36,76.19,2.181,Project_well_logs/TMG-1-logs
4554.0,0.253,12.38,0.187,60.3,76.33,1.0,2.28,2.208,0.931571,0.187,65.21,76.33,2.208,Project_well_logs/TMG-1-logs
4555.0,0.258,12.62,0.15,48.1,76.27,1.0,2.25,2.23,1.0,0.15,70.18,76.27,2.23,Project_well_logs/TMG-1-logs
4556.0,0.262,12.65,0.135,37.1,75.4,1.0,2.21,2.235,1.0,0.135,72.19,75.4,2.235,Project_well_logs/TMG-1-logs
4557.0,0.266,12.66,0.125,28.3,70.85,1.0,2.15,2.222,1.0,0.125,74.68,70.85,2.222,Project_well_logs/TMG-1-logs
4558.0,0.268,12.92,0.114,23.1,67.74,1.0,2.09,2.214,1.0,0.114,76.69,67.74,2.214,Project_well_logs/TMG-1-logs
4559.0,0.266,13.57,0.077,26.5,66.11,1.0,1.97,2.223,1.0,0.077,80.05,66.11,2.223,Project_well_logs/TMG-1-logs
4560.0,0.264,13.3,0.092,31.2,64.58,1.0,1.83,2.198,1.0,0.092,83.14,64.58,2.198,Project_well_logs/TMG-1-logs
4561.0,0.263,13.24,0.095,35.3,63.07,1.0,1.7,2.172,1.0,0.095,85.21,63.07,2.172,Project_well_logs/TMG-1-logs
4562.0,0.276,13.23,0.111,3.2,62.47,1.0,1.61,2.141,1.0,0.111,85.87,62.47,2.141,Project_well_logs/TMG-1-logs
4563.0,0.279,13.28,0.115,95.8,61.56,1.0,1.64,2.133,1.0,0.115,82.54,61.56,2.133,Project_well_logs/TMG-1-logs
4564.0,0.282,13.59,0.102,90.2,58.74,1.0,1.71,2.181,1.0,0.102,82.99,58.74,2.181,Project_well_logs/TMG-1-logs
4565.0,0.285,13.85,0.09,83.2,55.84,1.0,1.78,2.202,1.0,0.09,83.33,55.84,2.202,Project_well_logs/TMG-1-logs
4566.0,0.286,12.98,0.099,81.4,52.32,1.0,1.83,2.187,1.0,0.099,83.2,52.32,2.187,Project_well_logs/TMG-1-logs
4567.0,0.288,13.05,0.122,76.0,49.17,1.0,1.79,2.169,1.0,0.122,78.81,49.17,2.169,Project_well_logs/TMG-1-logs
4568.0,0.292,13.78,0.123,67.8,47.33,1.0,1.56,2.183,1.0,0.123,77.82,47.33,2.183,Project_well_logs/TMG-1-logs
4569.0,0.296,14.48,0.116,58.4,45.86,1.0,1.41,2.195,1.0,0.116,77.76,45.86,2.195,Project_well_logs/TMG-1-logs
4570.0,0.301,14.65,0.14,47.7,44.54,1.0,1.35,2.184,1.0,0.14,75.82,44.54,2.184,Project_well_logs/TMG-1-logs
4571.0,0.299,14.1,0.169,52.4,43.64,1.0,1.36,2.173,1.0,0.169,72.72,43.64,2.173,Project_well_logs/TMG-1-logs
4572.0,0.295,13.98,0.169,60.3,43.02,1.0,1.38,2.203,0.995286,0.169,69.67,43.02,2.203,Project_well_logs/TMG-1-logs
4573.0,0.298,13.81,0.128,53.9,42.88,1.0,1.38,2.217,1.0,0.128,74.71,42.88,2.217,Project_well_logs/TMG-1-logs
4574.0,0.299,13.78,0.13,52.4,42.77,1.0,1.39,2.193,1.0,0.13,76.33,42.77,2.193,Project_well_logs/TMG-1-logs
4575.0,0.291,13.85,0.14,69.5,42.42,1.0,1.38,2.195,1.0,0.14,74.98,42.42,2.195,Project_well_logs/TMG-1-logs
